fontFileId	fontFamily	fontPath	leftCharacter	rightCharacter	leftGlyphId	rightGlyphId	leftGlyphName	rightGlyphName	availableKernEm	calculatedKernEm	differenceEm	absDifferenceEm	signChanged
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	P	72	247	E	P	0.001500	0.001500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	Q	72	253	E	Q	0.002500	0.002500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	R	72	255	E	R	0.001500	0.001500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	S	72	267	E	S	0.006000	0.006000	-0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	T	72	280	E	T	-0.005000	-0.005000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	U	72	292	E	U	-0.004000	-0.004000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	V	72	325	E	V	0.007500	0.007500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	W	72	331	E	W	0.005500	0.005500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	X	72	339	E	X	0.009500	0.009500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	Z	72	355	E	Z	0.009500	0.009500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	a	72	393	E	a	0.042500	0.021250	-0.021250	0.021250	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	b	72	430	E	b	0.006500	0.006000	-0.000500	0.000500	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	c	72	439	E	c	0.008000	0.008000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	d	72	451	E	d	0.012500	0.012500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	e	72	466	E	e	0.014500	0.014500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	f	72	502	E	f	-0.001000	-0.001000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	g	72	504	E	g	-0.008000	-0.020000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	i	72	532	E	i	0.001500	0.001500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	j	72	558	E	j	-0.015000	-0.027000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	k	72	565	E	k	0.002500	0.002500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	l	72	574	E	l	0.016000	0.016000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	m	72	591	E	m	-0.001000	-0.001000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	o	72	611	E	o	0.008500	0.008500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	q	72	659	E	q	0.012000	0.012000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	s	72	675	E	s	0.021500	0.021500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	t	72	689	E	t	-0.008500	-0.020500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	u	72	703	E	u	-0.008000	-0.020000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	v	72	736	E	v	-0.029500	-0.042968	-0.013468	0.013468	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	w	72	741	E	w	-0.019000	-0.031000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	x	72	750	E	x	0.008500	0.008500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	y	72	753	E	y	-0.026000	-0.039000	-0.013000	0.013000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	z	72	767	E	z	0.004500	0.004500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	1	72	1735	E	one	-0.006000	-0.006000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	2	72	1736	E	two	0.010500	0.006000	-0.004500	0.004500	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	3	72	1737	E	three	-0.013000	-0.013000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	5	72	1739	E	five	-0.024000	-0.024000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	7	72	1741	E	seven	-0.003500	-0.003500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	8	72	1742	E	eight	0.020500	0.020500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	9	72	1743	E	nine	-0.020500	-0.020500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	!	72	1882	E	exclam	-0.002000	-0.002000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	?	72	1884	E	question	-0.045500	-0.068250	-0.022750	0.022750	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	/	72	1896	E	slash	-0.017000	-0.017000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	-	72	1919	E	hyphen	-0.098500	-0.120000	-0.021500	0.021500	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	–	72	1920	E	endash	-0.103500	-0.073500	0.030000	0.030000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	—	72	1921	E	emdash	-0.103500	-0.073500	0.030000	0.030000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	(	72	1933	E	parenleft	-0.008000	-0.008000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	)	72	1934	E	parenright	-0.053500	-0.079867	-0.026367	0.026367	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	}	72	1936	E	braceright	-0.051000	-0.076500	-0.025500	0.025500	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	]	72	1938	E	bracketright	-0.069500	-0.095867	-0.026367	0.026367	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	"	72	1963	E	quotedbl	-0.009000	-0.009000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	'	72	1964	E	quotesingle	-0.009000	-0.009000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	@	72	1994	E	at	0.002500	0.002500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	E	&	72	1995	E	ampersand	-0.002000	-0.002000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	A	107	1	F	A	-0.099500	-0.083324	0.016176	0.016176	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	B	107	37	F	B	-0.009000	-0.021000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	C	107	45	F	C	-0.017500	-0.029500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	D	107	56	F	D	-0.011500	-0.023500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	E	107	72	F	E	-0.009000	-0.021000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	F	107	107	F	F	-0.009000	-0.021000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	G	107	110	F	G	-0.009500	-0.021500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	H	107	122	F	H	-0.009500	-0.021500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	I	107	134	F	I	-0.010500	-0.022500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	J	107	155	F	J	-0.012500	-0.012500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	K	107	160	F	K	-0.009000	-0.021000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	L	107	168	F	L	-0.009000	-0.021000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	M	107	184	F	M	-0.018000	-0.030000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	N	107	190	F	N	-0.003500	-0.003500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	O	107	205	F	O	-0.014000	-0.026000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	P	107	247	F	P	-0.011500	-0.023500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	Q	107	253	F	Q	-0.014000	-0.026000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	R	107	255	F	R	-0.011500	-0.023500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	S	107	267	F	S	-0.018500	-0.030500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	T	107	280	F	T	0.026000	0.026000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	V	107	325	F	V	0.033500	0.033500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	W	107	331	F	W	0.031500	0.031500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	X	107	339	F	X	-0.008000	-0.008000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	Y	107	342	F	Y	0.019000	0.019000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	Z	107	355	F	Z	-0.016000	-0.028000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	a	107	393	F	a	-0.046000	-0.063145	-0.017145	0.017145	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	b	107	430	F	b	0.004000	0.004000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	c	107	439	F	c	-0.045000	-0.056476	-0.011476	0.011476	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	d	107	451	F	d	-0.047000	-0.066201	-0.019201	0.019201	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	e	107	466	F	e	-0.042000	-0.057211	-0.015211	0.015211	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	f	107	502	F	f	-0.020500	-0.032500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	g	107	504	F	g	-0.057500	-0.074947	-0.017447	0.017447	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	h	107	519	F	h	-0.007000	-0.019000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	i	107	532	F	i	-0.018500	-0.030500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	j	107	558	F	j	-0.018000	-0.030000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	k	107	565	F	k	-0.004500	-0.004500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	l	107	574	F	l	-0.002000	-0.002000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	m	107	591	F	m	-0.026500	-0.039750	-0.013250	0.013250	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	n	107	597	F	n	-0.026500	-0.039750	-0.013250	0.013250	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	o	107	611	F	o	-0.045000	-0.057703	-0.012703	0.012703	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	p	107	653	F	p	-0.016000	-0.028000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	q	107	659	F	q	-0.046000	-0.046000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	r	107	661	F	r	-0.034500	-0.047968	-0.013468	0.013468	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	s	107	675	F	s	-0.045500	-0.045500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	t	107	689	F	t	-0.016500	-0.028500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	u	107	703	F	u	-0.023500	-0.035500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	v	107	736	F	v	-0.008500	-0.020500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	w	107	741	F	w	-0.002000	-0.002000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	x	107	750	F	x	-0.022000	-0.034000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	y	107	753	F	y	-0.012000	-0.024000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	z	107	767	F	z	-0.043000	-0.062656	-0.019656	0.019656	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	0	107	1734	F	zero	-0.015500	-0.015500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	1	107	1735	F	one	-0.011000	-0.023000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	3	107	1737	F	three	-0.012500	-0.024500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	4	107	1738	F	four	-0.062000	-0.032000	0.030000	0.030000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	5	107	1739	F	five	-0.025000	-0.037500	-0.012500	0.012500	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	6	107	1740	F	six	-0.035500	-0.035500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	7	107	1741	F	seven	0.014000	0.006000	-0.008000	0.008000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	8	107	1742	F	eight	-0.013500	-0.013500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	.	107	1877	F	period	-0.120500	-0.120500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	,	107	1878	F	comma	-0.120500	-0.120500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	:	107	1879	F	colon	-0.050000	-0.075000	-0.025000	0.025000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	;	107	1880	F	semicolon	-0.050000	-0.075000	-0.025000	0.025000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	!	107	1882	F	exclam	-0.013000	-0.013000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	?	107	1884	F	question	-0.073000	-0.099367	-0.026367	0.026367	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	/	107	1896	F	slash	-0.100500	-0.120000	-0.019500	0.019500	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	-	107	1919	F	hyphen	-0.089000	-0.115367	-0.026367	0.026367	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	–	107	1920	F	endash	-0.089000	-0.059000	0.030000	0.030000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	—	107	1921	F	emdash	-0.089000	-0.059000	0.030000	0.030000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	(	107	1933	F	parenleft	-0.038500	-0.057750	-0.019250	0.019250	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	)	107	1934	F	parenright	-0.047500	-0.071250	-0.023750	0.023750	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	}	107	1936	F	braceright	-0.053500	-0.080250	-0.026750	0.026750	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	]	107	1938	F	bracketright	-0.074500	-0.100867	-0.026367	0.026367	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	"	107	1963	F	quotedbl	0.012000	0.012000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	'	107	1964	F	quotesingle	0.012000	0.012000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	@	107	1994	F	at	-0.072500	-0.098867	-0.026367	0.026367	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	F	&	107	1995	F	ampersand	-0.054000	-0.080367	-0.026367	0.026367	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	A	110	1	G	A	-0.008000	-0.020000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	B	110	37	G	B	-0.004000	-0.004000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	C	110	45	G	C	0.025500	0.025500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	D	110	56	G	D	-0.006000	-0.018000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	E	110	72	G	E	-0.004000	-0.004000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	F	110	107	G	F	-0.003000	-0.003000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	G	110	110	G	G	0.034000	0.034000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	H	110	122	G	H	-0.002000	-0.002000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	I	110	134	G	I	-0.008500	-0.020500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	J	110	155	G	J	-0.017000	-0.029000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	K	110	160	G	K	-0.004000	-0.004000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	L	110	168	G	L	-0.004000	-0.004000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	O	110	205	G	O	0.029000	0.029000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	P	110	247	G	P	-0.006000	-0.018000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	Q	110	253	G	Q	0.029000	0.029000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	R	110	255	G	R	-0.006500	-0.018500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	S	110	267	G	S	-0.021500	-0.033500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	T	110	280	G	T	-0.005000	-0.005000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	X	110	339	G	X	-0.007000	-0.019000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	Y	110	342	G	Y	-0.008000	-0.020000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	Z	110	355	G	Z	-0.011000	-0.023000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	b	110	430	G	b	0.008500	0.006000	-0.002500	0.002500	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	c	110	439	G	c	0.024500	0.024500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	d	110	451	G	d	0.024000	0.012000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	e	110	466	G	e	0.031500	0.031500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	f	110	502	G	f	-0.013500	-0.025500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	h	110	519	G	h	-0.005000	-0.005000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	i	110	532	G	i	-0.008000	-0.020000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	j	110	558	G	j	-0.016000	-0.028000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	k	110	565	G	k	-0.004000	-0.004000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	m	110	591	G	m	-0.011000	-0.023000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	n	110	597	G	n	-0.012000	-0.024000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	o	110	611	G	o	0.025500	0.025500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	q	110	659	G	q	0.024500	0.024500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	r	110	661	G	r	-0.017500	-0.029500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	s	110	675	G	s	0.006500	0.006500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	t	110	689	G	t	-0.001000	-0.001000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	u	110	703	G	u	-0.002000	-0.002000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	v	110	736	G	v	-0.014500	-0.026500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	w	110	741	G	w	-0.007500	-0.019500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	x	110	750	G	x	-0.016000	-0.028000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	y	110	753	G	y	-0.014500	-0.026500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	z	110	767	G	z	-0.013500	-0.025500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	0	110	1734	G	zero	0.013000	0.013000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	1	110	1735	G	one	-0.022000	-0.022000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	2	110	1736	G	two	-0.010500	-0.010500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	3	110	1737	G	three	-0.026500	-0.039750	-0.013250	0.013250	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	G	5	110	1739	G	five	-0.017000	-0.029000	-0.012000	0.012000	false
